,id,Text,Words,Filtered,HashedFilteredValues,Features,IDF_Mean
101,101,this place exceeds expectations we had the potato leek soup and tarte flambé bagette my daughter had the brie panini both were outstanding what a find highly recommended for lunch ,"['this', 'place', 'exceeds', 'expectations', 'we', 'had', 'the', 'potato', 'leek', 'soup', 'and', 'tarte', 'flambé', 'bagette', 'my', 'daughter', 'had', 'the', 'brie', 'panini', 'both', 'were', 'outstanding', 'what', 'a', 'find', 'highly', 'recommended', 'for', 'lunch']","['place', 'exceeds', 'expectations', 'potato', 'leek', 'soup', 'tarte', 'flambé', 'bagette', 'daughter', 'brie', 'panini', 'outstanding', 'find', 'highly', 'recommended', 'lunch']","(2280,[19,39,125,282,423,494,499,721,768,830,1118,1531,1546,1616,1718,1730,2031],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[19,39,125,282,423,494,499,721,768,830,1118,1531,1546,1616,1718,1730,2031],[3.8122026701459353,1.4608274129824574,4.505349850705881,3.4067375620377707,4.099884742597716,3.0012724539296065,2.3652836872096095,3.4067375620377707,2.633547673804289,3.2525868822105126,2.633547673804289,2.5594397016505672,4.099884742597716,4.505349850705881,3.4067375620377707,4.505349850705881,1.0241097613701886])",3.2164029200314026
102,102,their ham panini is amazing so happy i stumbled across this place very friendly staff too i will keep coming back ,"['their', 'ham', 'panini', 'is', 'amazing', 'so', 'happy', 'i', 'stumbled', 'across', 'this', 'place', 'very', 'friendly', 'staff', 'too', 'i', 'will', 'keep', 'coming', 'back']","['ham', 'panini', 'amazing', 'happy', 'stumbled', 'across', 'place', 'friendly', 'staff', 'keep', 'coming', 'back']","(2280,[29,201,270,461,494,794,982,1078,1218,1656,2030,2031],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,201,270,461,494,794,982,1078,1218,1656,2030,2031],[1.5875791186216013,1.7019894697993454,3.4067375620377707,3.11905548958599,3.0012724539296065,3.5890591188317256,3.8122026701459353,3.2525868822105126,1.7972996496036704,2.3652836872096095,1.7327611284660993,1.0241097613701886])",2.532494749317671
103,103,way overpriced spent $49 on 4 sandwiches and 6 macaroons the only sandwich that was tasty was the panini the rest were way too bready and barely any meat very good service fwiw ,"['way', 'overpriced', 'spent', '$49', 'on', '4', 'sandwiches', 'and', '6', 'macaroons', 'the', 'only', 'sandwich', 'that', 'was', 'tasty', 'was', 'the', 'panini', 'the', 'rest', 'were', 'way', 'too', 'bready', 'and', 'barely', 'any', 'meat', 'very', 'good', 'service', 'fwiw']","['way', 'overpriced', 'spent', '$49', '4', 'sandwiches', '6', 'macaroons', 'sandwich', 'tasty', 'panini', 'rest', 'way', 'bready', 'barely', 'meat', 'good', 'service', 'fwiw']","(2280,[58,420,488,489,494,719,726,783,1048,1160,1355,1409,1494,1553,1706,2068,2119,2235],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[58,420,488,489,494,719,726,783,1048,1160,1355,1409,1494,1553,1706,2068,2119,2235],[2.633547673804289,3.2525868822105126,1.0713626462207342,4.099884742597716,3.0012724539296065,5.1188794033011344,3.4067375620377707,4.505349850705881,3.0012724539296065,2.5594397016505672,4.505349850705881,2.0204432009178803,2.2027647577118348,1.5875791186216013,4.505349850705881,4.505349850705881,1.055362304874293,1.8662925210906218])",2.889411832932721
104,104,friendly staff from alsace amazing soups and pastries wish i had something like this in my neighborhood would enthusiastically return ,"['friendly', 'staff', 'from', 'alsace', 'amazing', 'soups', 'and', 'pastries', 'wish', 'i', 'had', 'something', 'like', 'this', 'in', 'my', 'neighborhood', 'would', 'enthusiastically', 'return']","['friendly', 'staff', 'alsace', 'amazing', 'soups', 'pastries', 'wish', 'something', 'like', 'neighborhood', 'enthusiastically', 'return']","(2280,[29,95,201,690,850,1218,1393,1466,1596,1679,1798,2278],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,95,201,690,850,1218,1393,1466,1596,1679,1798,2278],[1.5875791186216013,2.89591193827178,1.7019894697993454,1.5349353851361793,4.505349850705881,1.7972996496036704,3.11905548958599,3.0012724539296065,4.505349850705881,1.6149780928097157,2.7135903814778253,3.2525868822105126])",2.6858248802381657
105,105,truly wonderful best almond croissant ever wow feels like europe go here ,"['truly', 'wonderful', 'best', 'almond', 'croissant', 'ever', 'wow', 'feels', 'like', 'europe', 'go', 'here']","['truly', 'wonderful', 'best', 'almond', 'croissant', 'ever', 'wow', 'feels', 'like', 'europe', 'go']","(2280,[3,74,477,558,587,690,1067,1105,1342,1964,2184],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,74,477,558,587,690,1067,1105,1342,1964,2184],[1.6431489697764121,2.5594397016505672,1.7972996496036704,1.7019894697993454,4.099884742597716,1.5349353851361793,1.5349353851361793,2.4904468301636156,3.2525868822105126,2.1539745935424026,3.4067375620377707])",2.379579924695852
106,106,i think their forte is pastries and not sandwiches lunch items had a perfect almond croissantit was delicious and fresh ordered the brie panini and it was just okay my husband ordered the meat crepe and the crepe itself tasted perfect but wasn't sure about the insidejust didn't taste amazing stick to coffee and pastries,"['i', 'think', 'their', 'forte', 'is', 'pastries', 'and', 'not', 'sandwiches', 'lunch', 'items', 'had', 'a', 'perfect', 'almond', 'croissantit', 'was', 'delicious', 'and', 'fresh', 'ordered', 'the', 'brie', 'panini', 'and', 'it', 'was', 'just', 'okay', 'my', 'husband', 'ordered', 'the', 'meat', 'crepe', 'and', 'the', 'crepe', 'itself', 'tasted', 'perfect', 'but', ""wasn't"", 'sure', 'about', 'the', 'insidejust', ""didn't"", 'taste', 'amazing', 'stick', 'to', 'coffee', 'and', 'pastries']","['think', 'forte', 'pastries', 'sandwiches', 'lunch', 'items', 'perfect', 'almond', 'croissantit', 'delicious', 'fresh', 'ordered', 'brie', 'panini', 'okay', 'husband', 'ordered', 'meat', 'crepe', 'crepe', 'tasted', 'perfect', 'sure', 'insidejust', 'taste', 'amazing', 'stick', 'coffee', 'pastries']","(2280,[19,465,494,574,684,789,924,1048,1067,1218,1288,1409,1429,1531,1653,1679,1763,1781,1786,1834,1871,1918,1929,1964,2022],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[19,465,494,574,684,789,924,1048,1067,1218,1288,1409,1429,1531,1653,1679,1763,1781,1786,1834,1871,1918,1929,1964,2022],[3.8122026701459353,1.3483494295557672,3.0012724539296065,2.5594397016505672,2.4259083090260445,4.099884742597716,4.126005630673352,3.0012724539296065,1.5349353851361793,1.7972996496036704,4.730567374419219,2.0204432009178803,3.8122026701459353,2.5594397016505672,4.040886401835761,3.2299561856194314,2.89591193827178,2.7135903814778253,3.4067375620377707,3.5890591188317256,1.2282051177137039,2.3652836872096095,3.5890591188317256,2.1539745935424026,3.0012724539296065])",2.5187296528511514
107,107,one of the best bakeries in the city they serve intelligentsia coffee which is great for the baked goods the croissants and breads are amazing it truly feels like taking a quick trip to france when eating at la fournette ,"['one', 'of', 'the', 'best', 'bakeries', 'in', 'the', 'city', 'they', 'serve', 'intelligentsia', 'coffee', 'which', 'is', 'great', 'for', 'the', 'baked', 'goods', 'the', 'croissants', 'and', 'breads', 'are', 'amazing', 'it', 'truly', 'feels', 'like', 'taking', 'a', 'quick', 'trip', 'to', 'france', 'when', 'eating', 'at', 'la', 'fournette']","['one', 'best', 'bakeries', 'city', 'serve', 'intelligentsia', 'coffee', 'great', 'baked', 'goods', 'croissants', 'breads', 'amazing', 'truly', 'feels', 'like', 'taking', 'quick', 'trip', 'france', 'eating', 'la', 'fournette']","(2280,[3,55,182,260,295,339,475,547,665,673,690,832,925,1071,1218,1315,1342,1404,1502,1833,1871,2081,2184],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,55,182,260,295,339,475,547,665,673,690,832,925,1071,1218,1315,1342,1404,1502,1833,1871,2081,2184],[1.6431489697764121,2.89591193827178,3.4067375620377707,1.3698556347767308,2.89591193827178,2.5594397016505672,3.8122026701459353,2.063002815336676,1.9026601652614965,2.4259083090260445,1.5349353851361793,3.2525868822105126,3.2525868822105126,2.5594397016505672,1.7972996496036704,2.633547673804289,3.2525868822105126,1.5349353851361793,2.7135903814778253,1.7972996496036704,1.2282051177137039,3.4067375620377707,3.4067375620377707])",2.4932725399734075
108,108,this place is amazing this was my first time coming here it felt like i was back in europe being in this place the staff all seemed to have an accent which i loved and has inspired me to take french i had to take my order to go the first time but i have eaten here again since i had the veggie and chicken and spinach quiche beignets chocolate croissant and tabouli and quinoa salad every single item was amazing since then i returned and had the savory omelet crapes more beignets coffee and tea and some macaroons all terrific they even give you a free macaroon on your first visit when you check-in on yelp overall an amazing experience not 5-stars because when it is packed which is usually the case the space is limited and it can get a little claustrophobic there is a patio but too warm that day plan on using it in the future on a cooler morning ,"['this', 'place', 'is', 'amazing', 'this', 'was', 'my', 'first', 'time', 'coming', 'here', 'it', 'felt', 'like', 'i', 'was', 'back', 'in', 'europe', 'being', 'in', 'this', 'place', 'the', 'staff', 'all', 'seemed', 'to', 'have', 'an', 'accent', 'which', 'i', 'loved', 'and', 'has', 'inspired', 'me', 'to', 'take', 'french', 'i', 'had', 'to', 'take', 'my', 'order', 'to', 'go', 'the', 'first', 'time', 'but', 'i', 'have', 'eaten', 'here', 'again', 'since', 'i', 'had', 'the', 'veggie', 'and', 'chicken', 'and', 'spinach', 'quiche', 'beignets', 'chocolate', 'croissant', 'and', 'tabouli', 'and', 'quinoa', 'salad', 'every', 'single', 'item', 'was', 'amazing', 'since', 'then', 'i', 'returned', 'and', 'had', 'the', 'savory', 'omelet', 'crapes', 'more', 'beignets', 'coffee', 'and', 'tea', 'and', 'some', 'macaroons', 'all', 'terrific', 'they', 'even', 'give', 'you', 'a', 'free', 'macaroon', 'on', 'your', 'first', 'visit', 'when', 'you', 'check-in', 'on', 'yelp', 'overall', 'an', 'amazing', 'experience', 'not', '5-stars', 'because', 'when', 'it', 'is', 'packed', 'which', 'is', 'usually', 'the', 'case', 'the', 'space', 'is', 'limited', 'and', 'it', 'can', 'get', 'a', 'little', 'claustrophobic', 'there', 'is', 'a', 'patio', 'but', 'too', 'warm', 'that', 'day', 'plan', 'on', 'using', 'it', 'in', 'the', 'future', 'on', 'a', 'cooler', 'morning']","['place', 'amazing', 'first', 'time', 'coming', 'felt', 'like', 'back', 'europe', 'place', 'staff', 'seemed', 'accent', 'loved', 'inspired', 'take', 'french', 'take', 'order', 'go', 'first', 'time', 'eaten', 'since', 'veggie', 'chicken', 'spinach', 'quiche', 'beignets', 'chocolate', 'croissant', 'tabouli', 'quinoa', 'salad', 'every', 'single', 'item', 'amazing', 'since', 'returned', 'savory', 'omelet', 'crapes', 'beignets', 'coffee', 'tea', 'macaroons', 'terrific', 'even', 'give', 'free', 'macaroon', 'first', 'visit', 'check-in', 'yelp', 'overall', 'amazing', 'experience', '5-stars', 'packed', 'usually', 'case', 'space', 'limited', 'get', 'little', 'claustrophobic', 'patio', 'warm', 'day', 'plan', 'using', 'future', 'cooler', 'morning']","(2280,[39,48,82,156,199,201,282,385,396,477,504,526,527,530,558,582,587,609,667,690,705,728,744,797,823,843,854,876,1025,1026,1055,1067,1068,1078,1103,1176,1193,1213,1218,1231,1397,1415,1474,1551,1712,1776,1839,1871,1910,1932,1948,1971,1988,1998,2030,2031,2046,2073,2075,2119,2148,2205,2255,2263,2269],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[39,48,82,156,199,201,282,385,396,477,504,526,527,530,558,582,587,609,667,690,705,728,744,797,823,843,854,876,1025,1026,1055,1067,1068,1078,1103,1176,1193,1213,1218,1231,1397,1415,1474,1551,1712,1776,1839,1871,1910,1932,1948,1971,1988,1998,2030,2031,2046,2073,2075,2119,2148,2205,2255,2263,2269],[1.4608274129824574,2.89591193827178,3.0012724539296065,3.4067375620377707,3.2525868822105126,1.7019894697993454,3.4067375620377707,6.002544907859213,4.505349850705881,1.7972996496036704,2.10745457790751,3.8122026701459353,3.4067375620377707,3.8122026701459353,1.7019894697993454,3.4067375620377707,4.099884742597716,3.0012724539296065,5.79182387654356,1.5349353851361793,4.505349850705881,4.505349850705881,3.4067375620377707,5.5988775632718655,2.633547673804289,3.8122026701459353,3.8122026701459353,3.5890591188317256,2.633547673804289,3.0012724539296065,5.60120351693491,1.5349353851361793,5.267095347608578,3.2525868822105126,7.095851061628828,3.2525868822105126,2.4259083090260445,1.7327611284660993,5.391898948811011,1.9404004932443437,4.505349850705881,3.4067375620377707,2.063002815336676,3.8122026701459353,3.8122026701459353,2.2540580520993854,3.8122026701459353,1.2282051177137039,3.4067375620377707,3.5890591188317256,1.0088422892394002,4.099884742597716,3.2525868822105126,2.7135903814778253,1.7327611284660993,2.048219522740377,2.1539745935424026,1.979621206397625,3.0012724539296065,1.055362304874293,2.2540580520993854,1.9404004932443437,4.505349850705881,2.7135903814778253,3.5890591188317256])",2.7505026999133584
109,109,great croissants macaroons and baguettes their croissants and baguettes are world class mariano's in west loop has their croissants and baguettes in stock at the bakery ,"['great', 'croissants', 'macaroons', 'and', 'baguettes', 'their', 'croissants', 'and', 'baguettes', 'are', 'world', 'class', ""mariano's"", 'in', 'west', 'loop', 'has', 'their', 'croissants', 'and', 'baguettes', 'in', 'stock', 'at', 'the', 'bakery']","['great', 'croissants', 'macaroons', 'baguettes', 'croissants', 'baguettes', 'world', 'class', ""mariano's"", 'west', 'loop', 'croissants', 'baguettes', 'stock', 'bakery']","(2280,[260,310,318,334,485,719,1010,1812,1833,1968,2119],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0])","(2280,[260,310,318,334,485,719,1010,1812,1833,1968,2119],[1.3698556347767308,2.800601758467455,4.099884742597716,3.5890591188317256,4.505349850705881,2.5594397016505672,4.505349850705881,9.757760646631539,5.391898948811011,1.4849249645615181,1.055362304874293])",2.741299168174288
110,110,we stopped in for a quick lunch the menu is simple classic french sandwiches and soup along with very yummy tasty treats the best almond croissant i have every had no joke my croque-monsieur was fantastic felt like i was in paris again the atmosphere is very basic and simple service was polite and efficient the food is the star at la fournette ,"['we', 'stopped', 'in', 'for', 'a', 'quick', 'lunch', 'the', 'menu', 'is', 'simple', 'classic', 'french', 'sandwiches', 'and', 'soup', 'along', 'with', 'very', 'yummy', 'tasty', 'treats', 'the', 'best', 'almond', 'croissant', 'i', 'have', 'every', 'had', 'no', 'joke', 'my', 'croque-monsieur', 'was', 'fantastic', 'felt', 'like', 'i', 'was', 'in', 'paris', 'again', 'the', 'atmosphere', 'is', 'very', 'basic', 'and', 'simple', 'service', 'was', 'polite', 'and', 'efficient', 'the', 'food', 'is', 'the', 'star', 'at', 'la', 'fournette']","['stopped', 'quick', 'lunch', 'menu', 'simple', 'classic', 'french', 'sandwiches', 'soup', 'along', 'yummy', 'tasty', 'treats', 'best', 'almond', 'croissant', 'every', 'joke', 'croque-monsieur', 'fantastic', 'felt', 'like', 'paris', 'atmosphere', 'basic', 'simple', 'service', 'polite', 'efficient', 'food', 'star', 'la', 'fournette']","(2280,[3,263,388,475,547,610,611,665,690,1027,1067,1118,1155,1173,1193,1197,1217,1358,1380,1387,1409,1494,1531,1553,1737,1776,1860,1900,1948,1964,1997,2024],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,263,388,475,547,610,611,665,690,1027,1067,1118,1155,1173,1193,1197,1217,1358,1380,1387,1409,1494,1531,1553,1737,1776,1860,1900,1948,1964,1997,2024],[1.6431489697764121,3.5890591188317256,3.2525868822105126,3.8122026701459353,2.063002815336676,3.5890591188317256,2.800601758467455,1.9026601652614965,1.5349353851361793,2.7135903814778253,1.5349353851361793,2.633547673804289,3.8122026701459353,1.8662925210906218,2.4259083090260445,4.099884742597716,3.4067375620377707,2.633547673804289,7.178118237663451,4.505349850705881,2.0204432009178803,2.2027647577118348,2.5594397016505672,1.5875791186216013,4.099884742597716,2.2540580520993854,2.5594397016505672,4.505349850705881,1.0088422892394002,2.1539745935424026,3.0012724539296065,2.308125273369661])",2.7654104735613516
111,111,love this place wish they have this in dfw i used to frequent la fournette back when i was still in chicago and still try to go whenever i'm in town it's a french style bakery that offers delicious baked goods i love their croissants macaroons and coffee espresso ,"['love', 'this', 'place', 'wish', 'they', 'have', 'this', 'in', 'dfw', 'i', 'used', 'to', 'frequent', 'la', 'fournette', 'back', 'when', 'i', 'was', 'still', 'in', 'chicago', 'and', 'still', 'try', 'to', 'go', 'whenever', ""i'm"", 'in', 'town', ""it's"", 'a', 'french', 'style', 'bakery', 'that', 'offers', 'delicious', 'baked', 'goods', 'i', 'love', 'their', 'croissants', 'macaroons', 'and', 'coffee', 'espresso']","['love', 'place', 'wish', 'dfw', 'used', 'frequent', 'la', 'fournette', 'back', 'still', 'chicago', 'still', 'try', 'go', 'whenever', 'town', 'french', 'style', 'bakery', 'offers', 'delicious', 'baked', 'goods', 'love', 'croissants', 'macaroons', 'coffee', 'espresso']","(2280,[95,418,465,477,515,547,665,866,920,1037,1071,1379,1440,1502,1559,1714,1833,1871,1948,1968,2030,2031,2107,2119,2125,2137],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[95,418,465,477,515,547,665,866,920,1037,1071,1379,1440,1502,1559,1714,1833,1871,1948,1968,2030,2031,2107,2119,2125,2137],[2.89591193827178,2.063002815336676,1.3483494295557672,1.7972996496036704,2.063002815336676,2.063002815336676,1.9026601652614965,3.5890591188317256,3.3442730132993286,2.308125273369661,2.5594397016505672,4.505349850705881,6.23811097917198,2.7135903814778253,2.1539745935424026,3.11905548958599,1.7972996496036704,1.2282051177137039,1.0088422892394002,1.4849249645615181,1.7327611284660993,1.0241097613701886,3.8122026701459353,1.055362304874293,2.633547673804289,3.5890591188317256])",2.286804382462462
