Department,date,year,MonthN,WeekD,SEASONAL,DAY_PART,Quantity,Net Total,Avg Sale per Product
Hot Food,10/31/18,2018,10,Wed,Cool Season,03-Early Evening,1,5.9,5.9
Hot Food,10/31/18,2018,10,Wed,Cool Season,04-Evening,1,5.9,5.9
Hot Food,11/1/18,2018,11,Thu,Cold Season,01-Morning,29,186.47,6.43
Hot Food,11/1/18,2018,11,Thu,Cold Season,02-Afternoon,46,329.78,7.169130435
Hot Food,11/1/18,2018,11,Thu,Cold Season,03-Early Evening,7,50.4,7.2
Hot Food,11/1/18,2018,11,Thu,Cold Season,04-Evening,1,5.9,5.9
Hot Food,11/2/18,2018,11,Fri,Cold Season,01-Morning,29,218.69,7.541034483
Hot Food,11/2/18,2018,11,Fri,Cold Season,02-Afternoon,37,278.63,7.530540541
Hot Food,11/2/18,2018,11,Fri,Cold Season,03-Early Evening,5,36.41,7.282
Hot Food,11/3/18,2018,11,Sat,Cold Season,01-Morning,65,619.25,9.526923077
Hot Food,11/3/18,2018,11,Sat,Cold Season,02-Afternoon,67,527.09,7.867014925
Hot Food,11/3/18,2018,11,Sat,Cold Season,03-Early Evening,5,63.39,12.678
Hot Food,11/4/18,2018,11,Sun,Cold Season,01-Morning,73,589.53,8.075753425
Hot Food,11/4/18,2018,11,Sun,Cold Season,02-Afternoon,28,191.82,6.850714286
Hot Food,11/5/18,2018,11,Mon,Cold Season,01-Morning,11,78.3,7.118181818
Hot Food,11/5/18,2018,11,Mon,Cold Season,02-Afternoon,38,298.64,7.858947368
Hot Food,11/5/18,2018,11,Mon,Cold Season,03-Early Evening,13,84.04,6.464615385
Hot Food,11/6/18,2018,11,Tue,Cold Season,01-Morning,34,230.85,6.789705882
Hot Food,11/6/18,2018,11,Tue,Cold Season,02-Afternoon,36,298.13,8.281388889
Hot Food,11/6/18,2018,11,Tue,Cold Season,03-Early Evening,5,36.34,7.268
Hot Food,11/7/18,2018,11,Wed,Cold Season,01-Morning,40,268.04,6.701
Hot Food,11/7/18,2018,11,Wed,Cold Season,02-Afternoon,42,326.24,7.767619048
Hot Food,11/7/18,2018,11,Wed,Cold Season,03-Early Evening,2,20.7,10.35
Hot Food,11/7/18,2018,11,Wed,Cold Season,04-Evening,3,29.5,9.833333333
Hot Food,11/8/18,2018,11,Thu,Cold Season,01-Morning,32,227.1,7.096875
Hot Food,11/8/18,2018,11,Thu,Cold Season,02-Afternoon,58,424.8,7.324137931
Hot Food,11/8/18,2018,11,Thu,Cold Season,03-Early Evening,13,105.49,8.114615385
Hot Food,11/8/18,2018,11,Thu,Cold Season,04-Evening,1,5.9,5.9
Hot Food,11/9/18,2018,11,Fri,Cold Season,01-Morning,38,291.33,7.666578947
Hot Food,11/9/18,2018,11,Fri,Cold Season,02-Afternoon,43,360.97,8.394651163
Hot Food,11/9/18,2018,11,Fri,Cold Season,03-Early Evening,10,72.37,7.237
Hot Food,11/10/18,2018,11,Sat,Cold Season,01-Morning,60,584.77,9.746166667
Hot Food,11/10/18,2018,11,Sat,Cold Season,02-Afternoon,39,326.84,8.380512821
Hot Food,11/10/18,2018,11,Sat,Cold Season,03-Early Evening,3,66.75,22.25
Hot Food,11/11/18,2018,11,Sun,Cold Season,01-Morning,50,426.69,8.5338
Hot Food,11/11/18,2018,11,Sun,Cold Season,02-Afternoon,10,72.49,7.249
Hot Food,11/12/18,2018,11,Mon,Cold Season,01-Morning,39,292.79,7.507435897
Hot Food,11/12/18,2018,11,Mon,Cold Season,02-Afternoon,40,326.29,8.15725
Hot Food,11/12/18,2018,11,Mon,Cold Season,03-Early Evening,7,46.55,6.65
Hot Food,11/13/18,2018,11,Tue,Cold Season,01-Morning,12,98.02,8.168333333
Hot Food,11/13/18,2018,11,Tue,Cold Season,02-Afternoon,36,267.84,7.44
Hot Food,11/13/18,2018,11,Tue,Cold Season,03-Early Evening,9,67.5,7.5
Hot Food,11/14/18,2018,11,Wed,Cold Season,01-Morning,48,383.05,7.980208333
Hot Food,11/14/18,2018,11,Wed,Cold Season,02-Afternoon,44,350.46,7.965
Hot Food,11/14/18,2018,11,Wed,Cold Season,03-Early Evening,9,68.95,7.661111111
Hot Food,11/15/18,2018,11,Thu,Cold Season,01-Morning,23,169.27,7.359565217
Hot Food,11/15/18,2018,11,Thu,Cold Season,02-Afternoon,45,314.36,6.985777778
Hot Food,11/15/18,2018,11,Thu,Cold Season,03-Early Evening,9,72.55,8.061111111
Hot Food,11/15/18,2018,11,Thu,Cold Season,04-Evening,2,6.9,3.45
Hot Food,11/16/18,2018,11,Fri,Cold Season,01-Morning,44,330.36,7.508181818
Hot Food,11/16/18,2018,11,Fri,Cold Season,02-Afternoon,48,402.69,8.389375
Hot Food,11/16/18,2018,11,Fri,Cold Season,03-Early Evening,11,80.75,7.340909091
Hot Food,11/17/18,2018,11,Sat,Cold Season,01-Morning,72,546.09,7.584583333
Hot Food,11/17/18,2018,11,Sat,Cold Season,02-Afternoon,72,597.57,8.299583333
Hot Food,11/17/18,2018,11,Sat,Cold Season,03-Early Evening,8,49.66,6.2075
Hot Food,11/18/18,2018,11,Sun,Cold Season,01-Morning,52,439.93,8.460192308
Hot Food,11/18/18,2018,11,Sun,Cold Season,02-Afternoon,92,718.81,7.813152174
Hot Food,11/19/18,2018,11,Mon,Cold Season,01-Morning,35,307.23,8.778
Hot Food,11/19/18,2018,11,Mon,Cold Season,02-Afternoon,43,307.32,7.146976744
Hot Food,11/19/18,2018,11,Mon,Cold Season,03-Early Evening,9,65.58,7.286666667
Hot Food,11/20/18,2018,11,Tue,Cold Season,01-Morning,21,140.41,6.686190476
Hot Food,11/20/18,2018,11,Tue,Cold Season,02-Afternoon,43,327.43,7.614651163
Hot Food,11/20/18,2018,11,Tue,Cold Season,03-Early Evening,8,53.21,6.65125
Hot Food,11/20/18,2018,11,Tue,Cold Season,04-Evening,1,13.8,13.8
Hot Food,11/21/18,2018,11,Wed,Cold Season,01-Morning,45,366.29,8.139777778
Hot Food,11/21/18,2018,11,Wed,Cold Season,02-Afternoon,29,356.82,12.30413793
Hot Food,11/23/18,2018,11,Fri,Cold Season,01-Morning,42,381.59,9.08547619
Hot Food,11/23/18,2018,11,Fri,Cold Season,02-Afternoon,27,205.47,7.61
Hot Food,11/23/18,2018,11,Fri,Cold Season,03-Early Evening,2,11.8,5.9
Hot Food,11/24/18,2018,11,Sat,Cold Season,01-Morning,25,226.24,9.0496
Hot Food,11/24/18,2018,11,Sat,Cold Season,02-Afternoon,23,187.29,8.143043478
Hot Food,11/24/18,2018,11,Sat,Cold Season,03-Early Evening,2,13.65,6.825
Hot Food,11/25/18,2018,11,Sun,Cold Season,01-Morning,39,353.48,9.063589744
Hot Food,11/25/18,2018,11,Sun,Cold Season,02-Afternoon,29,230.07,7.933448276
Pastry,7/25/16,2016,7,Mon,Hot Season,01-Morning,1,2.25,2.25
Pastry,7/25/16,2016,7,Mon,Hot Season,02-Afternoon,15,36,2.4
Pastry,7/25/16,2016,7,Mon,Hot Season,03-Early Evening,13,40.5,3.115384615
Pastry,7/25/16,2016,7,Mon,Hot Season,04-Evening,3,6.75,2.25
Pastry,7/26/16,2016,7,Tue,Hot Season,01-Morning,16,47.25,2.953125
Pastry,7/26/16,2016,7,Tue,Hot Season,02-Afternoon,27,103.5,3.833333333
Pastry,7/26/16,2016,7,Tue,Hot Season,03-Early Evening,23,117,5.086956522
Pastry,7/26/16,2016,7,Tue,Hot Season,04-Evening,23,128.25,5.576086957
Pastry,7/27/16,2016,7,Wed,Hot Season,01-Morning,40,130.5,3.2625
Pastry,7/27/16,2016,7,Wed,Hot Season,02-Afternoon,67,293.45,4.379850746
Pastry,7/27/16,2016,7,Wed,Hot Season,03-Early Evening,40,214.46,5.3615
Pastry,7/27/16,2016,7,Wed,Hot Season,04-Evening,14,51.75,3.696428571
Pastry,7/28/16,2016,7,Thu,Hot Season,01-Morning,36,224.71,6.241944444
Pastry,7/28/16,2016,7,Thu,Hot Season,02-Afternoon,51,258.96,5.077647059
Pastry,7/28/16,2016,7,Thu,Hot Season,03-Early Evening,37,161.96,4.377297297
Pastry,7/28/16,2016,7,Thu,Hot Season,04-Evening,14,60.25,4.303571429
Pastry,7/29/16,2016,7,Fri,Hot Season,01-Morning,32,231.91,7.2471875
Pastry,7/29/16,2016,7,Fri,Hot Season,02-Afternoon,45,218.98,4.866222222
Pastry,7/29/16,2016,7,Fri,Hot Season,03-Early Evening,44,135.74,3.085
Pastry,7/29/16,2016,7,Fri,Hot Season,04-Evening,14,33.75,2.410714286
Pastry,7/30/16,2016,7,Sat,Hot Season,01-Morning,67,344.16,5.136716418
Pastry,7/30/16,2016,7,Sat,Hot Season,02-Afternoon,73,297.7,4.078082192
Pastry,7/30/16,2016,7,Sat,Hot Season,03-Early Evening,21,93.24,4.44
Pastry,7/31/16,2016,7,Sun,Hot Season,01-Morning,47,206.24,4.388085106
Pastry,7/31/16,2016,7,Sun,Hot Season,02-Afternoon,65,323.2,4.972307692
Pastry,7/31/16,2016,7,Sun,Hot Season,03-Early Evening,3,22.5,7.5
Pastry,8/2/16,2016,8,Tue,Hot Season,01-Morning,19,65.5,3.447368421
Pastry,8/2/16,2016,8,Tue,Hot Season,02-Afternoon,39,142.99,3.666410256
Pastry,8/2/16,2016,8,Tue,Hot Season,03-Early Evening,18,73.49,4.082777778
Pastry,8/2/16,2016,8,Tue,Hot Season,04-Evening,7,44.23,6.318571429
Pastry,8/3/16,2016,8,Wed,Hot Season,01-Morning,39,130.74,3.352307692
Pastry,8/3/16,2016,8,Wed,Hot Season,02-Afternoon,44,179.97,4.090227273
Pastry,8/3/16,2016,8,Wed,Hot Season,03-Early Evening,17,91.75,5.397058824
Pastry,8/3/16,2016,8,Wed,Hot Season,04-Evening,18,104.23,5.790555556
Pastry,8/4/16,2016,8,Thu,Hot Season,01-Morning,14,106,7.571428571
Pastry,8/4/16,2016,8,Thu,Hot Season,02-Afternoon,32,89.5,2.796875
Pastry,8/4/16,2016,8,Thu,Hot Season,03-Early Evening,13,35.5,2.730769231
Pastry,8/4/16,2016,8,Thu,Hot Season,04-Evening,7,34.49,4.927142857
Pastry,8/5/16,2016,8,Fri,Hot Season,01-Morning,38,203.18,5.346842105
Pastry,8/5/16,2016,8,Fri,Hot Season,02-Afternoon,34,136.49,4.014411765
Pastry,8/5/16,2016,8,Fri,Hot Season,03-Early Evening,37,132.74,3.587567568
Pastry,8/5/16,2016,8,Fri,Hot Season,04-Evening,11,27,2.454545455
Pastry,8/6/16,2016,8,Sat,Hot Season,01-Morning,39,180.74,4.634358974
Pastry,8/6/16,2016,8,Sat,Hot Season,02-Afternoon,45,191.71,4.260222222
Pastry,8/6/16,2016,8,Sat,Hot Season,03-Early Evening,11,50.98,4.634545455
Pastry,8/7/16,2016,8,Sun,Hot Season,01-Morning,25,123,4.92
Pastry,8/7/16,2016,8,Sun,Hot Season,02-Afternoon,35,258.49,7.385428571
Pastry,8/8/16,2016,8,Mon,Hot Season,01-Morning,28,106.5,3.803571429
Pastry,8/8/16,2016,8,Mon,Hot Season,02-Afternoon,39,115.24,2.954871795
Pastry,8/8/16,2016,8,Mon,Hot Season,03-Early Evening,12,35.5,2.958333333
Pastry,8/8/16,2016,8,Mon,Hot Season,04-Evening,4,19.99,4.9975
Pastry,8/9/16,2016,8,Tue,Hot Season,01-Morning,19,67.74,3.565263158
Pastry,8/9/16,2016,8,Tue,Hot Season,02-Afternoon,50,191.47,3.8294
Pastry,8/9/16,2016,8,Tue,Hot Season,03-Early Evening,13,49.25,3.788461538
Pastry,8/9/16,2016,8,Tue,Hot Season,04-Evening,4,19.75,4.9375
Pastry,8/10/16,2016,8,Wed,Hot Season,01-Morning,11,36.74,3.34
Pastry,8/10/16,2016,8,Wed,Hot Season,02-Afternoon,21,99.74,4.74952381
Pastry,8/10/16,2016,8,Wed,Hot Season,03-Early Evening,7,19.75,2.821428571
Pastry,8/10/16,2016,8,Wed,Hot Season,04-Evening,6,22.5,3.75
Pastry,8/11/16,2016,8,Thu,Hot Season,01-Morning,14,71.75,5.125
Pastry,8/11/16,2016,8,Thu,Hot Season,02-Afternoon,31,140.72,4.539354839
Pastry,8/11/16,2016,8,Thu,Hot Season,03-Early Evening,6,37.48,6.246666667
Pastry,8/11/16,2016,8,Thu,Hot Season,04-Evening,3,10.75,3.583333333
Pastry,8/12/16,2016,8,Fri,Hot Season,01-Morning,16,104.75,6.546875
Pastry,8/12/16,2016,8,Fri,Hot Season,02-Afternoon,44,276.46,6.283181818
Pastry,8/12/16,2016,8,Fri,Hot Season,03-Early Evening,13,78.49,6.037692308
Pastry,8/12/16,2016,8,Fri,Hot Season,04-Evening,4,13.5,3.375
Pastry,8/13/16,2016,8,Sat,Hot Season,01-Morning,61,249.21,4.085409836
Pastry,8/13/16,2016,8,Sat,Hot Season,02-Afternoon,55,214.73,3.904181818
Pastry,8/13/16,2016,8,Sat,Hot Season,03-Early Evening,22,105.72,4.805454545
Pastry,8/13/16,2016,8,Sat,Hot Season,04-Evening,5,36.49,7.298
Pastry,8/14/16,2016,8,Sun,Hot Season,01-Morning,47,270.99,5.765744681
Pastry,8/14/16,2016,8,Sun,Hot Season,02-Afternoon,46,188.48,4.097391304
Pastry,8/16/16,2016,8,Tue,Hot Season,01-Morning,16,80.5,5.03125
Pastry,8/16/16,2016,8,Tue,Hot Season,02-Afternoon,30,132.99,4.433
Pastry,8/16/16,2016,8,Tue,Hot Season,03-Early Evening,14,67.98,4.855714286
Pastry,8/16/16,2016,8,Tue,Hot Season,04-Evening,9,42.49,4.721111111
Pastry,8/17/16,2016,8,Wed,Hot Season,01-Morning,24,103.99,4.332916667
Pastry,8/17/16,2016,8,Wed,Hot Season,02-Afternoon,41,191.99,4.682682927
Pastry,8/17/16,2016,8,Wed,Hot Season,03-Early Evening,2,15.25,7.625
Pastry,8/17/16,2016,8,Wed,Hot Season,04-Evening,6,15.75,2.625
Pastry,8/18/16,2016,8,Thu,Hot Season,01-Morning,35,143.73,4.106571429
Pastry,8/18/16,2016,8,Thu,Hot Season,02-Afternoon,30,151.21,5.040333333
Pastry,8/18/16,2016,8,Thu,Hot Season,03-Early Evening,15,53.75,3.583333333
Pastry,8/18/16,2016,8,Thu,Hot Season,04-Evening,3,19.99,6.663333333
Pastry,8/19/16,2016,8,Fri,Hot Season,01-Morning,18,85.99,4.777222222
Pastry,8/19/16,2016,8,Fri,Hot Season,02-Afternoon,52,238.47,4.585961538
Pastry,8/19/16,2016,8,Fri,Hot Season,03-Early Evening,12,80.49,6.7075
Pastry,8/19/16,2016,8,Fri,Hot Season,04-Evening,5,22.5,4.5
Pastry,8/20/16,2016,8,Sat,Hot Season,01-Morning,19,109.48,5.762105263
Pastry,8/20/16,2016,8,Sat,Hot Season,02-Afternoon,40,167.99,4.19975
Pastry,8/20/16,2016,8,Sat,Hot Season,03-Early Evening,20,81.74,4.087
Pastry,8/21/16,2016,8,Sun,Hot Season,01-Morning,20,150.22,7.511
Pastry,8/21/16,2016,8,Sun,Hot Season,02-Afternoon,39,167.99,4.307435897
Pastry,8/22/16,2016,8,Mon,Hot Season,01-Morning,11,68.24,6.203636364
Pastry,8/22/16,2016,8,Mon,Hot Season,02-Afternoon,18,79.74,4.43
Pastry,8/22/16,2016,8,Mon,Hot Season,03-Early Evening,10,86.99,8.699
Pastry,8/22/16,2016,8,Mon,Hot Season,04-Evening,4,13.25,3.3125
Pastry,8/23/16,2016,8,Tue,Hot Season,01-Morning,13,63.49,4.883846154
Pastry,8/23/16,2016,8,Tue,Hot Season,02-Afternoon,25,142.49,5.6996
Pastry,8/23/16,2016,8,Tue,Hot Season,03-Early Evening,14,50.25,3.589285714
Pastry,8/23/16,2016,8,Tue,Hot Season,04-Evening,11,67,6.090909091
Pastry,8/24/16,2016,8,Wed,Hot Season,01-Morning,11,87.98,7.998181818
Pastry,8/24/16,2016,8,Wed,Hot Season,02-Afternoon,36,230.99,6.416388889
Pastry,8/24/16,2016,8,Wed,Hot Season,03-Early Evening,14,74.75,5.339285714
Pastry,8/24/16,2016,8,Wed,Hot Season,04-Evening,8,55.8,6.975
Pastry,8/25/16,2016,8,Thu,Hot Season,01-Morning,11,73.74,6.703636364
Pastry,8/25/16,2016,8,Thu,Hot Season,02-Afternoon,26,123.5,4.75
Pastry,8/25/16,2016,8,Thu,Hot Season,03-Early Evening,9,78.75,8.75
Pastry,8/25/16,2016,8,Thu,Hot Season,04-Evening,5,38.25,7.65
Pastry,8/26/16,2016,8,Fri,Hot Season,01-Morning,13,79.73,6.133076923
Pastry,8/26/16,2016,8,Fri,Hot Season,02-Afternoon,33,118.25,3.583333333
Pastry,8/26/16,2016,8,Fri,Hot Season,03-Early Evening,14,66,4.714285714
Pastry,8/26/16,2016,8,Fri,Hot Season,04-Evening,3,9,3
Pastry,8/27/16,2016,8,Sat,Hot Season,01-Morning,34,239.97,7.057941176
Pastry,8/27/16,2016,8,Sat,Hot Season,02-Afternoon,44,227.24,5.164545455
Pastry,8/27/16,2016,8,Sat,Hot Season,03-Early Evening,7,38.99,5.57
Pastry,8/27/16,2016,8,Sat,Hot Season,04-Evening,6,13.5,2.25
Pastry,8/28/16,2016,8,Sun,Hot Season,01-Morning,43,196.5,4.569767442
Pastry,8/28/16,2016,8,Sun,Hot Season,02-Afternoon,22,185.73,8.442272727
Pastry,8/28/16,2016,8,Sun,Hot Season,03-Early Evening,4,18.25,4.5625
Pastry,8/28/16,2016,8,Sun,Hot Season,04-Evening,3,33.75,11.25
Pastry,8/29/16,2016,8,Mon,Hot Season,01-Morning,20,149.23,7.4615
Pastry,8/29/16,2016,8,Mon,Hot Season,02-Afternoon,33,182.99,5.545151515
Pastry,8/29/16,2016,8,Mon,Hot Season,03-Early Evening,8,27,3.375
Pastry,8/29/16,2016,8,Mon,Hot Season,04-Evening,6,18,3
Pastry,8/30/16,2016,8,Tue,Hot Season,01-Morning,16,120.49,7.530625
Pastry,8/30/16,2016,8,Tue,Hot Season,02-Afternoon,63,318.24,5.051428571
Pastry,8/30/16,2016,8,Tue,Hot Season,03-Early Evening,10,45.74,4.574
Pastry,8/30/16,2016,8,Tue,Hot Season,04-Evening,4,13.5,3.375
Pastry,8/31/16,2016,8,Wed,Hot Season,01-Morning,12,59.75,4.979166667
Pastry,8/31/16,2016,8,Wed,Hot Season,02-Afternoon,52,217.49,4.1825
Pastry,8/31/16,2016,8,Wed,Hot Season,03-Early Evening,7,39.5,5.642857143
Pastry,8/31/16,2016,8,Wed,Hot Season,04-Evening,10,56.25,5.625
Pastry,9/1/16,2016,9,Thu,Cool Season,01-Morning,8,51.75,6.46875
Pastry,9/1/16,2016,9,Thu,Cool Season,02-Afternoon,36,201.24,5.59
Pastry,9/1/16,2016,9,Thu,Cool Season,03-Early Evening,16,81.5,5.09375
Pastry,9/1/16,2016,9,Thu,Cool Season,04-Evening,3,29.25,9.75
Pastry,9/2/16,2016,9,Fri,Cool Season,01-Morning,23,213.21,9.27
Pastry,9/2/16,2016,9,Fri,Cool Season,02-Afternoon,62,336.23,5.423064516
Pastry,9/2/16,2016,9,Fri,Cool Season,03-Early Evening,16,96.24,6.015
Pastry,9/2/16,2016,9,Fri,Cool Season,04-Evening,4,13.75,3.4375
Pastry,9/3/16,2016,9,Sat,Cool Season,01-Morning,31,207.21,6.684193548
Pastry,9/3/16,2016,9,Sat,Cool Season,02-Afternoon,33,175,5.303030303
Pastry,9/3/16,2016,9,Sat,Cool Season,03-Early Evening,18,72.25,4.013888889
Pastry,9/4/16,2016,9,Sun,Cool Season,01-Morning,22,225.95,10.27045455
Pastry,9/4/16,2016,9,Sun,Cool Season,02-Afternoon,18,142.23,7.901666667
Pastry,9/4/16,2016,9,Sun,Cool Season,03-Early Evening,1,2.25,2.25
Pastry,9/6/16,2016,9,Tue,Cool Season,01-Morning,9,55.25,6.138888889
Pastry,9/6/16,2016,9,Tue,Cool Season,02-Afternoon,15,83.75,5.583333333
Pastry,9/6/16,2016,9,Tue,Cool Season,03-Early Evening,20,77,3.85
Pastry,9/6/16,2016,9,Tue,Cool Season,04-Evening,2,6.75,3.375
Pastry,9/7/16,2016,9,Wed,Cool Season,01-Morning,6,24.5,4.083333333
Pastry,9/7/16,2016,9,Wed,Cool Season,02-Afternoon,24,107.75,4.489583333
Pastry,9/7/16,2016,9,Wed,Cool Season,03-Early Evening,28,150.22,5.365
Pastry,9/7/16,2016,9,Wed,Cool Season,04-Evening,14,81,5.785714286
Pastry,9/8/16,2016,9,Thu,Cool Season,01-Morning,8,30,3.75
Pastry,9/8/16,2016,9,Thu,Cool Season,02-Afternoon,31,174.99,5.64483871
Pastry,9/8/16,2016,9,Thu,Cool Season,03-Early Evening,12,62.74,5.228333333
Pastry,9/8/16,2016,9,Thu,Cool Season,04-Evening,2,6.75,3.375
Pastry,9/9/16,2016,9,Fri,Cool Season,01-Morning,14,83.5,5.964285714
Pastry,9/9/16,2016,9,Fri,Cool Season,02-Afternoon,33,161.24,4.886060606
Pastry,9/9/16,2016,9,Fri,Cool Season,03-Early Evening,15,95.99,6.399333333
Pastry,9/9/16,2016,9,Fri,Cool Season,04-Evening,1,4.5,4.5
Pastry,9/10/16,2016,9,Sat,Cool Season,01-Morning,30,188.97,6.299
Pastry,9/10/16,2016,9,Sat,Cool Season,02-Afternoon,42,303.44,7.224761905
Pastry,9/10/16,2016,9,Sat,Cool Season,03-Early Evening,7,23.75,3.392857143
Pastry,9/10/16,2016,9,Sat,Cool Season,04-Evening,1,4.5,4.5
Pastry,9/11/16,2016,9,Sun,Cool Season,01-Morning,43,263.96,6.138604651
Pastry,9/11/16,2016,9,Sun,Cool Season,02-Afternoon,53,282.48,5.329811321
Pastry,9/11/16,2016,9,Sun,Cool Season,03-Early Evening,6,25,4.166666667
Pastry,9/12/16,2016,9,Mon,Cool Season,01-Morning,10,49.75,4.975
Pastry,9/12/16,2016,9,Mon,Cool Season,02-Afternoon,29,160.74,5.542758621
Pastry,9/12/16,2016,9,Mon,Cool Season,03-Early Evening,21,154.75,7.369047619
Pastry,9/12/16,2016,9,Mon,Cool Season,04-Evening,10,30.75,3.075
Pastry,9/13/16,2016,9,Tue,Cool Season,01-Morning,8,58.74,7.3425
Pastry,9/13/16,2016,9,Tue,Cool Season,02-Afternoon,35,202.5,5.785714286
Pastry,9/13/16,2016,9,Tue,Cool Season,03-Early Evening,16,87.44,5.465
Pastry,9/13/16,2016,9,Tue,Cool Season,04-Evening,6,32.75,5.458333333
Pastry,9/14/16,2016,9,Wed,Cool Season,01-Morning,10,58,5.8
Pastry,9/14/16,2016,9,Wed,Cool Season,02-Afternoon,34,176.49,5.190882353
Pastry,9/14/16,2016,9,Wed,Cool Season,03-Early Evening,23,112.73,4.901304348
Pastry,9/14/16,2016,9,Wed,Cool Season,04-Evening,20,50.25,2.5125
Pastry,9/15/16,2016,9,Thu,Cool Season,01-Morning,14,71.99,5.142142857
Pastry,9/15/16,2016,9,Thu,Cool Season,02-Afternoon,34,162.13,4.768529412
Pastry,9/15/16,2016,9,Thu,Cool Season,03-Early Evening,25,145.75,5.83
Pastry,9/15/16,2016,9,Thu,Cool Season,04-Evening,5,19.5,3.9
Pastry,9/16/16,2016,9,Fri,Cool Season,01-Morning,20,115.98,5.799
Pastry,9/16/16,2016,9,Fri,Cool Season,02-Afternoon,30,162.5,5.416666667
Pastry,9/16/16,2016,9,Fri,Cool Season,03-Early Evening,29,150,5.172413793
Pastry,9/16/16,2016,9,Fri,Cool Season,04-Evening,10,52.75,5.275
Pastry,9/17/16,2016,9,Sat,Cool Season,01-Morning,36,182.22,5.061666667
Pastry,9/17/16,2016,9,Sat,Cool Season,02-Afternoon,42,297.72,7.088571429
Pastry,9/17/16,2016,9,Sat,Cool Season,03-Early Evening,11,98.75,8.977272727
Pastry,9/17/16,2016,9,Sat,Cool Season,04-Evening,3,48.75,16.25
Pastry,9/18/16,2016,9,Sun,Cool Season,01-Morning,47,215.23,4.579361702
Pastry,9/18/16,2016,9,Sun,Cool Season,02-Afternoon,34,155.99,4.587941176
Pastry,9/18/16,2016,9,Sun,Cool Season,03-Early Evening,1,11.99,11.99
Pastry,9/19/16,2016,9,Mon,Cool Season,01-Morning,5,24.75,4.95
Pastry,9/19/16,2016,9,Mon,Cool Season,02-Afternoon,20,68.25,3.4125
Pastry,9/19/16,2016,9,Mon,Cool Season,03-Early Evening,19,102.74,5.407368421
Pastry,9/19/16,2016,9,Mon,Cool Season,04-Evening,8,49.99,6.24875
Pastry,9/20/16,2016,9,Tue,Cool Season,01-Morning,11,64.5,5.863636364
Pastry,9/20/16,2016,9,Tue,Cool Season,02-Afternoon,29,142.74,4.922068966
Pastry,9/20/16,2016,9,Tue,Cool Season,03-Early Evening,18,57.1,3.172222222
Pastry,9/20/16,2016,9,Tue,Cool Season,04-Evening,8,27,3.375
Pastry,9/21/16,2016,9,Wed,Cool Season,01-Morning,12,72.74,6.061666667
Pastry,9/21/16,2016,9,Wed,Cool Season,02-Afternoon,38,192.59,5.068157895
Pastry,9/21/16,2016,9,Wed,Cool Season,03-Early Evening,23,66,2.869565217
Pastry,9/21/16,2016,9,Wed,Cool Season,04-Evening,6,25,4.166666667
Pastry,9/22/16,2016,9,Thu,Cool Season,01-Morning,20,133.97,6.6985
Pastry,9/22/16,2016,9,Thu,Cool Season,02-Afternoon,18,72.35,4.019444444
Pastry,9/22/16,2016,9,Thu,Cool Season,03-Early Evening,20,115.74,5.787
Pastry,9/22/16,2016,9,Thu,Cool Season,04-Evening,7,38.49,5.498571429
Pastry,9/23/16,2016,9,Fri,Cool Season,01-Morning,18,142.48,7.915555556
Pastry,9/23/16,2016,9,Fri,Cool Season,02-Afternoon,39,211.08,5.412307692
Pastry,9/23/16,2016,9,Fri,Cool Season,03-Early Evening,40,153.98,3.8495
Pastry,9/23/16,2016,9,Fri,Cool Season,04-Evening,10,99.97,9.997
Pastry,9/24/16,2016,9,Sat,Cool Season,01-Morning,40,244.34,6.1085
Pastry,9/24/16,2016,9,Sat,Cool Season,02-Afternoon,38,199.25,5.243421053
Pastry,9/24/16,2016,9,Sat,Cool Season,03-Early Evening,10,117.74,11.774
Pastry,9/25/16,2016,9,Sun,Cool Season,01-Morning,42,256.48,6.106666667
Pastry,9/25/16,2016,9,Sun,Cool Season,02-Afternoon,28,146.49,5.231785714
Pastry,9/25/16,2016,9,Sun,Cool Season,03-Early Evening,2,18,9
Pastry,9/26/16,2016,9,Mon,Cool Season,01-Morning,3,20.15,6.716666667
Pastry,9/26/16,2016,9,Mon,Cool Season,02-Afternoon,30,196.58,6.552666667
Pastry,9/26/16,2016,9,Mon,Cool Season,03-Early Evening,32,145.71,4.5534375
Pastry,9/26/16,2016,9,Mon,Cool Season,04-Evening,11,38.32,3.483636364
Pastry,9/27/16,2016,9,Tue,Cool Season,01-Morning,14,112,8
Pastry,9/27/16,2016,9,Tue,Cool Season,02-Afternoon,32,151.24,4.72625
Pastry,9/27/16,2016,9,Tue,Cool Season,03-Early Evening,29,112.99,3.896206897
Pastry,9/27/16,2016,9,Tue,Cool Season,04-Evening,11,30.5,2.772727273
Pastry,9/28/16,2016,9,Wed,Cool Season,01-Morning,20,135.49,6.7745
Pastry,9/28/16,2016,9,Wed,Cool Season,02-Afternoon,23,102.24,4.445217391
Pastry,9/28/16,2016,9,Wed,Cool Season,03-Early Evening,14,66.49,4.749285714
Pastry,9/28/16,2016,9,Wed,Cool Season,04-Evening,4,30,7.5
Pastry,9/29/16,2016,9,Thu,Cool Season,01-Morning,11,61.75,5.613636364
Pastry,9/29/16,2016,9,Thu,Cool Season,02-Afternoon,27,160.44,5.942222222
Pastry,9/29/16,2016,9,Thu,Cool Season,03-Early Evening,17,78.25,4.602941176
